datim_uid,period,partner,snu,psnu,sitename,latitude,longitude,indicator,value,pais
lKLoN95Lufh,2023-08-20,ECHO,Sofala,Nhamatanda,Nharuchonga PS,-19.24463,34.12415,TPT Candidates,117,Mocambique
lKLoN95Lufh,2023-08-20,ECHO,Sofala,Nhamatanda,Nharuchonga PS,-19.24463,34.12415,TPT Ineligible,17,Mocambique
lKLoN95Lufh,2023-08-20,ECHO,Sofala,Nhamatanda,Nharuchonga PS,-19.24463,34.12415,TPT Completed/Active,941,Mocambique
asg9aIblmr6,2023-08-20,ECHO,Sofala,Nhamatanda,Siluvo PS,-19.24104,34.02808,TX_CURR,1284,Mocambique
asg9aIblmr6,2023-08-20,ECHO,Sofala,Nhamatanda,Siluvo PS,-19.24104,34.02808,TPT Completed,1087,Mocambique
asg9aIblmr6,2023-08-20,ECHO,Sofala,Nhamatanda,Siluvo PS,-19.24104,34.02808,TPT Not Comp,197,Mocambique
asg9aIblmr6,2023-08-20,ECHO,Sofala,Nhamatanda,Siluvo PS,-19.24104,34.02808,Recent Active TB TX,21,Mocambique
asg9aIblmr6,2023-08-20,ECHO,Sofala,Nhamatanda,Siluvo PS,-19.24104,34.02808,Recent Pos TB Screen,2,Mocambique
asg9aIblmr6,2023-08-20,ECHO,Sofala,Nhamatanda,Siluvo PS,-19.24104,34.02808,Actively on TPT,99,Mocambique
asg9aIblmr6,2023-08-20,ECHO,Sofala,Nhamatanda,Siluvo PS,-19.24104,34.02808,TPT Candidates,75,Mocambique
asg9aIblmr6,2023-08-20,ECHO,Sofala,Nhamatanda,Siluvo PS,-19.24104,34.02808,TPT Ineligible,23,Mocambique
asg9aIblmr6,2023-08-20,ECHO,Sofala,Nhamatanda,Siluvo PS,-19.24104,34.02808,TPT Completed/Active,1186,Mocambique
QvQ5bpVOJDj,2023-08-20,ECHO,Sofala,Nhamatanda,Tica PS,-19.40456,34.43615,TX_CURR,3227,Mocambique
QvQ5bpVOJDj,2023-08-20,ECHO,Sofala,Nhamatanda,Tica PS,-19.40456,34.43615,TPT Completed,2536,Mocambique
QvQ5bpVOJDj,2023-08-20,ECHO,Sofala,Nhamatanda,Tica PS,-19.40456,34.43615,TPT Not Comp,691,Mocambique
QvQ5bpVOJDj,2023-08-20,ECHO,Sofala,Nhamatanda,Tica PS,-19.40456,34.43615,Recent Active TB TX,25,Mocambique
QvQ5bpVOJDj,2023-08-20,ECHO,Sofala,Nhamatanda,Tica PS,-19.40456,34.43615,Recent Pos TB Screen,2,Mocambique
QvQ5bpVOJDj,2023-08-20,ECHO,Sofala,Nhamatanda,Tica PS,-19.40456,34.43615,Actively on TPT,187,Mocambique
QvQ5bpVOJDj,2023-08-20,ECHO,Sofala,Nhamatanda,Tica PS,-19.40456,34.43615,TPT Candidates,477,Mocambique
QvQ5bpVOJDj,2023-08-20,ECHO,Sofala,Nhamatanda,Tica PS,-19.40456,34.43615,TPT Ineligible,27,Mocambique
QvQ5bpVOJDj,2023-08-20,ECHO,Sofala,Nhamatanda,Tica PS,-19.40456,34.43615,TPT Completed/Active,2723,Mocambique
cWofdwhHeSG,2023-09-20,ECHO,Sofala,Beira,Cadeia Provincial,-19.833584,34.836816,TX_CURR,NA,Mocambique
cWofdwhHeSG,2023-09-20,ECHO,Sofala,Beira,Cadeia Provincial,-19.833584,34.836816,TPT Completed,NA,Mocambique
cWofdwhHeSG,2023-09-20,ECHO,Sofala,Beira,Cadeia Provincial,-19.833584,34.836816,TPT Not Comp,NA,Mocambique
cWofdwhHeSG,2023-09-20,ECHO,Sofala,Beira,Cadeia Provincial,-19.833584,34.836816,Recent Active TB TX,NA,Mocambique
cWofdwhHeSG,2023-09-20,ECHO,Sofala,Beira,Cadeia Provincial,-19.833584,34.836816,Recent Pos TB Screen,NA,Mocambique
cWofdwhHeSG,2023-09-20,ECHO,Sofala,Beira,Cadeia Provincial,-19.833584,34.836816,Actively on TPT,NA,Mocambique
cWofdwhHeSG,2023-09-20,ECHO,Sofala,Beira,Cadeia Provincial,-19.833584,34.836816,TPT Candidates,NA,Mocambique
cWofdwhHeSG,2023-09-20,ECHO,Sofala,Beira,Cadeia Provincial,-19.833584,34.836816,TPT Ineligible,NA,Mocambique
cWofdwhHeSG,2023-09-20,ECHO,Sofala,Beira,Cadeia Provincial,-19.833584,34.836816,TPT Completed/Active,NA,Mocambique
i4KTQ0RGK3T,2023-09-20,ECHO,Sofala,Beira,Cerâmica CS,-19.8456,34.8413,TX_CURR,1516,Mocambique
i4KTQ0RGK3T,2023-09-20,ECHO,Sofala,Beira,Cerâmica CS,-19.8456,34.8413,TPT Completed,1251,Mocambique
i4KTQ0RGK3T,2023-09-20,ECHO,Sofala,Beira,Cerâmica CS,-19.8456,34.8413,TPT Not Comp,265,Mocambique
i4KTQ0RGK3T,2023-09-20,ECHO,Sofala,Beira,Cerâmica CS,-19.8456,34.8413,Recent Active TB TX,9,Mocambique
i4KTQ0RGK3T,2023-09-20,ECHO,Sofala,Beira,Cerâmica CS,-19.8456,34.8413,Recent Pos TB Screen,1,Mocambique
i4KTQ0RGK3T,2023-09-20,ECHO,Sofala,Beira,Cerâmica CS,-19.8456,34.8413,Actively on TPT,142,Mocambique
i4KTQ0RGK3T,2023-09-20,ECHO,Sofala,Beira,Cerâmica CS,-19.8456,34.8413,TPT Candidates,113,Mocambique
i4KTQ0RGK3T,2023-09-20,ECHO,Sofala,Beira,Cerâmica CS,-19.8456,34.8413,TPT Ineligible,10,Mocambique
i4KTQ0RGK3T,2023-09-20,ECHO,Sofala,Beira,Cerâmica CS,-19.8456,34.8413,TPT Completed/Active,1393,Mocambique
hFwwNnFm1B8,2023-09-20,ECHO,Sofala,Beira,Chamba PS,-19.74602,34.84725,TX_CURR,2175,Mocambique
hFwwNnFm1B8,2023-09-20,ECHO,Sofala,Beira,Chamba PS,-19.74602,34.84725,TPT Completed,1678,Mocambique
hFwwNnFm1B8,2023-09-20,ECHO,Sofala,Beira,Chamba PS,-19.74602,34.84725,TPT Not Comp,497,Mocambique
hFwwNnFm1B8,2023-09-20,ECHO,Sofala,Beira,Chamba PS,-19.74602,34.84725,Recent Active TB TX,54,Mocambique
hFwwNnFm1B8,2023-09-20,ECHO,Sofala,Beira,Chamba PS,-19.74602,34.84725,Recent Pos TB Screen,4,Mocambique
hFwwNnFm1B8,2023-09-20,ECHO,Sofala,Beira,Chamba PS,-19.74602,34.84725,Actively on TPT,161,Mocambique
hFwwNnFm1B8,2023-09-20,ECHO,Sofala,Beira,Chamba PS,-19.74602,34.84725,TPT Candidates,278,Mocambique
hFwwNnFm1B8,2023-09-20,ECHO,Sofala,Beira,Chamba PS,-19.74602,34.84725,TPT Ineligible,58,Mocambique
hFwwNnFm1B8,2023-09-20,ECHO,Sofala,Beira,Chamba PS,-19.74602,34.84725,TPT Completed/Active,1839,Mocambique
aoY0wrz6qBF,2023-09-20,ECHO,Sofala,Beira,Chota PS,-19.81536,34.88223,TX_CURR,2106,Mocambique
aoY0wrz6qBF,2023-09-20,ECHO,Sofala,Beira,Chota PS,-19.81536,34.88223,TPT Completed,1797,Mocambique
aoY0wrz6qBF,2023-09-20,ECHO,Sofala,Beira,Chota PS,-19.81536,34.88223,TPT Not Comp,309,Mocambique
aoY0wrz6qBF,2023-09-20,ECHO,Sofala,Beira,Chota PS,-19.81536,34.88223,Recent Active TB TX,23,Mocambique
aoY0wrz6qBF,2023-09-20,ECHO,Sofala,Beira,Chota PS,-19.81536,34.88223,Recent Pos TB Screen,3,Mocambique
aoY0wrz6qBF,2023-09-20,ECHO,Sofala,Beira,Chota PS,-19.81536,34.88223,Actively on TPT,178,Mocambique
aoY0wrz6qBF,2023-09-20,ECHO,Sofala,Beira,Chota PS,-19.81536,34.88223,TPT Candidates,105,Mocambique
aoY0wrz6qBF,2023-09-20,ECHO,Sofala,Beira,Chota PS,-19.81536,34.88223,TPT Ineligible,26,Mocambique
aoY0wrz6qBF,2023-09-20,ECHO,Sofala,Beira,Chota PS,-19.81536,34.88223,TPT Completed/Active,1975,Mocambique
V1MbBFGqwbB,2023-09-20,ECHO,Sofala,Beira,Hospital Central da Beira HC,-19.84993,34.87523,TX_CURR,846,Mocambique
V1MbBFGqwbB,2023-09-20,ECHO,Sofala,Beira,Hospital Central da Beira HC,-19.84993,34.87523,TPT Completed,709,Mocambique
V1MbBFGqwbB,2023-09-20,ECHO,Sofala,Beira,Hospital Central da Beira HC,-19.84993,34.87523,TPT Not Comp,137,Mocambique
V1MbBFGqwbB,2023-09-20,ECHO,Sofala,Beira,Hospital Central da Beira HC,-19.84993,34.87523,Recent Active TB TX,9,Mocambique
V1MbBFGqwbB,2023-09-20,ECHO,Sofala,Beira,Hospital Central da Beira HC,-19.84993,34.87523,Recent Pos TB Screen,2,Mocambique
V1MbBFGqwbB,2023-09-20,ECHO,Sofala,Beira,Hospital Central da Beira HC,-19.84993,34.87523,Actively on TPT,33,Mocambique
V1MbBFGqwbB,2023-09-20,ECHO,Sofala,Beira,Hospital Central da Beira HC,-19.84993,34.87523,TPT Candidates,93,Mocambique
V1MbBFGqwbB,2023-09-20,ECHO,Sofala,Beira,Hospital Central da Beira HC,-19.84993,34.87523,TPT Ineligible,11,Mocambique
V1MbBFGqwbB,2023-09-20,ECHO,Sofala,Beira,Hospital Central da Beira HC,-19.84993,34.87523,TPT Completed/Active,742,Mocambique
wmXdfKNX0qT,2023-09-20,ECHO,Sofala,Beira,Inhamizua CS,-19.71715,34.93261,TX_CURR,2748,Mocambique
wmXdfKNX0qT,2023-09-20,ECHO,Sofala,Beira,Inhamizua CS,-19.71715,34.93261,TPT Completed,1344,Mocambique
wmXdfKNX0qT,2023-09-20,ECHO,Sofala,Beira,Inhamizua CS,-19.71715,34.93261,TPT Not Comp,1404,Mocambique
wmXdfKNX0qT,2023-09-20,ECHO,Sofala,Beira,Inhamizua CS,-19.71715,34.93261,Recent Active TB TX,196,Mocambique
wmXdfKNX0qT,2023-09-20,ECHO,Sofala,Beira,Inhamizua CS,-19.71715,34.93261,Recent Pos TB Screen,39,Mocambique
wmXdfKNX0qT,2023-09-20,ECHO,Sofala,Beira,Inhamizua CS,-19.71715,34.93261,Actively on TPT,484,Mocambique
wmXdfKNX0qT,2023-09-20,ECHO,Sofala,Beira,Inhamizua CS,-19.71715,34.93261,TPT Candidates,685,Mocambique
wmXdfKNX0qT,2023-09-20,ECHO,Sofala,Beira,Inhamizua CS,-19.71715,34.93261,TPT Ineligible,235,Mocambique
wmXdfKNX0qT,2023-09-20,ECHO,Sofala,Beira,Inhamizua CS,-19.71715,34.93261,TPT Completed/Active,1828,Mocambique
U6Mo4GsQKwT,2023-09-20,ECHO,Sofala,Beira,M. Mascarenha CS,-19.80168,34.89099,TX_CURR,4852,Mocambique
U6Mo4GsQKwT,2023-09-20,ECHO,Sofala,Beira,M. Mascarenha CS,-19.80168,34.89099,TPT Completed,4025,Mocambique
U6Mo4GsQKwT,2023-09-20,ECHO,Sofala,Beira,M. Mascarenha CS,-19.80168,34.89099,TPT Not Comp,827,Mocambique
U6Mo4GsQKwT,2023-09-20,ECHO,Sofala,Beira,M. Mascarenha CS,-19.80168,34.89099,Recent Active TB TX,76,Mocambique
U6Mo4GsQKwT,2023-09-20,ECHO,Sofala,Beira,M. Mascarenha CS,-19.80168,34.89099,Recent Pos TB Screen,4,Mocambique
U6Mo4GsQKwT,2023-09-20,ECHO,Sofala,Beira,M. Mascarenha CS,-19.80168,34.89099,Actively on TPT,228,Mocambique
U6Mo4GsQKwT,2023-09-20,ECHO,Sofala,Beira,M. Mascarenha CS,-19.80168,34.89099,TPT Candidates,519,Mocambique
U6Mo4GsQKwT,2023-09-20,ECHO,Sofala,Beira,M. Mascarenha CS,-19.80168,34.89099,TPT Ineligible,80,Mocambique
U6Mo4GsQKwT,2023-09-20,ECHO,Sofala,Beira,M. Mascarenha CS,-19.80168,34.89099,TPT Completed/Active,4253,Mocambique
tNf8m963xKK,2023-09-20,ECHO,Sofala,Beira,Macurungo PSA,-19.83551,34.88448,TX_CURR,7886,Mocambique
tNf8m963xKK,2023-09-20,ECHO,Sofala,Beira,Macurungo PSA,-19.83551,34.88448,TPT Completed,6846,Mocambique
tNf8m963xKK,2023-09-20,ECHO,Sofala,Beira,Macurungo PSA,-19.83551,34.88448,TPT Not Comp,1040,Mocambique
tNf8m963xKK,2023-09-20,ECHO,Sofala,Beira,Macurungo PSA,-19.83551,34.88448,Recent Active TB TX,185,Mocambique
tNf8m963xKK,2023-09-20,ECHO,Sofala,Beira,Macurungo PSA,-19.83551,34.88448,Recent Pos TB Screen,9,Mocambique
tNf8m963xKK,2023-09-20,ECHO,Sofala,Beira,Macurungo PSA,-19.83551,34.88448,Actively on TPT,353,Mocambique
tNf8m963xKK,2023-09-20,ECHO,Sofala,Beira,Macurungo PSA,-19.83551,34.88448,TPT Candidates,493,Mocambique
tNf8m963xKK,2023-09-20,ECHO,Sofala,Beira,Macurungo PSA,-19.83551,34.88448,TPT Ineligible,194,Mocambique
tNf8m963xKK,2023-09-20,ECHO,Sofala,Beira,Macurungo PSA,-19.83551,34.88448,TPT Completed/Active,7199,Mocambique
FdqK3U8rDRX,2023-09-20,ECHO,Sofala,Beira,Manga Loforte,-19.77483,34.88433,TX_CURR,4107,Mocambique
FdqK3U8rDRX,2023-09-20,ECHO,Sofala,Beira,Manga Loforte,-19.77483,34.88433,TPT Completed,3492,Mocambique
FdqK3U8rDRX,2023-09-20,ECHO,Sofala,Beira,Manga Loforte,-19.77483,34.88433,TPT Not Comp,615,Mocambique
FdqK3U8rDRX,2023-09-20,ECHO,Sofala,Beira,Manga Loforte,-19.77483,34.88433,Recent Active TB TX,21,Mocambique
FdqK3U8rDRX,2023-09-20,ECHO,Sofala,Beira,Manga Loforte,-19.77483,34.88433,Recent Pos TB Screen,7,Mocambique
FdqK3U8rDRX,2023-09-20,ECHO,Sofala,Beira,Manga Loforte,-19.77483,34.88433,Actively on TPT,318,Mocambique
FdqK3U8rDRX,2023-09-20,ECHO,Sofala,Beira,Manga Loforte,-19.77483,34.88433,TPT Candidates,269,Mocambique
FdqK3U8rDRX,2023-09-20,ECHO,Sofala,Beira,Manga Loforte,-19.77483,34.88433,TPT Ineligible,28,Mocambique
FdqK3U8rDRX,2023-09-20,ECHO,Sofala,Beira,Manga Loforte,-19.77483,34.88433,TPT Completed/Active,3810,Mocambique
I2tQnsS7wn6,2023-09-20,ECHO,Sofala,Beira,Manga Nhaconjo PS,-19.7678,34.86969,TX_CURR,9810,Mocambique
I2tQnsS7wn6,2023-09-20,ECHO,Sofala,Beira,Manga Nhaconjo PS,-19.7678,34.86969,TPT Completed,7439,Mocambique
I2tQnsS7wn6,2023-09-20,ECHO,Sofala,Beira,Manga Nhaconjo PS,-19.7678,34.86969,TPT Not Comp,2371,Mocambique
I2tQnsS7wn6,2023-09-20,ECHO,Sofala,Beira,Manga Nhaconjo PS,-19.7678,34.86969,Recent Active TB TX,508,Mocambique
I2tQnsS7wn6,2023-09-20,ECHO,Sofala,Beira,Manga Nhaconjo PS,-19.7678,34.86969,Recent Pos TB Screen,16,Mocambique
I2tQnsS7wn6,2023-09-20,ECHO,Sofala,Beira,Manga Nhaconjo PS,-19.7678,34.86969,Actively on TPT,442,Mocambique
I2tQnsS7wn6,2023-09-20,ECHO,Sofala,Beira,Manga Nhaconjo PS,-19.7678,34.86969,TPT Candidates,1405,Mocambique
I2tQnsS7wn6,2023-09-20,ECHO,Sofala,Beira,Manga Nhaconjo PS,-19.7678,34.86969,TPT Ineligible,524,Mocambique
I2tQnsS7wn6,2023-09-20,ECHO,Sofala,Beira,Manga Nhaconjo PS,-19.7678,34.86969,TPT Completed/Active,7881,Mocambique
QxSfgx5QfT7,2023-09-20,ECHO,Sofala,Beira,Marrocanhe,-19.78493,34.93373,TX_CURR,884,Mocambique
QxSfgx5QfT7,2023-09-20,ECHO,Sofala,Beira,Marrocanhe,-19.78493,34.93373,TPT Completed,800,Mocambique
QxSfgx5QfT7,2023-09-20,ECHO,Sofala,Beira,Marrocanhe,-19.78493,34.93373,TPT Not Comp,84,Mocambique
QxSfgx5QfT7,2023-09-20,ECHO,Sofala,Beira,Marrocanhe,-19.78493,34.93373,Recent Active TB TX,3,Mocambique
QxSfgx5QfT7,2023-09-20,ECHO,Sofala,Beira,Marrocanhe,-19.78493,34.93373,Recent Pos TB Screen,4,Mocambique
QxSfgx5QfT7,2023-09-20,ECHO,Sofala,Beira,Marrocanhe,-19.78493,34.93373,Actively on TPT,75,Mocambique
QxSfgx5QfT7,2023-09-20,ECHO,Sofala,Beira,Marrocanhe,-19.78493,34.93373,TPT Candidates,2,Mocambique
QxSfgx5QfT7,2023-09-20,ECHO,Sofala,Beira,Marrocanhe,-19.78493,34.93373,TPT Ineligible,7,Mocambique
QxSfgx5QfT7,2023-09-20,ECHO,Sofala,Beira,Marrocanhe,-19.78493,34.93373,TPT Completed/Active,875,Mocambique
QTFJClMfP8c,2023-09-20,ECHO,Sofala,Beira,Matadouro PS,-19.72815,34.83613,TX_CURR,1958,Mocambique
QTFJClMfP8c,2023-09-20,ECHO,Sofala,Beira,Matadouro PS,-19.72815,34.83613,TPT Completed,383,Mocambique
QTFJClMfP8c,2023-09-20,ECHO,Sofala,Beira,Matadouro PS,-19.72815,34.83613,TPT Not Comp,1575,Mocambique
QTFJClMfP8c,2023-09-20,ECHO,Sofala,Beira,Matadouro PS,-19.72815,34.83613,Recent Active TB TX,3,Mocambique
QTFJClMfP8c,2023-09-20,ECHO,Sofala,Beira,Matadouro PS,-19.72815,34.83613,Recent Pos TB Screen,5,Mocambique
QTFJClMfP8c,2023-09-20,ECHO,Sofala,Beira,Matadouro PS,-19.72815,34.83613,Actively on TPT,220,Mocambique
QTFJClMfP8c,2023-09-20,ECHO,Sofala,Beira,Matadouro PS,-19.72815,34.83613,TPT Candidates,1347,Mocambique
QTFJClMfP8c,2023-09-20,ECHO,Sofala,Beira,Matadouro PS,-19.72815,34.83613,TPT Ineligible,8,Mocambique
QTFJClMfP8c,2023-09-20,ECHO,Sofala,Beira,Matadouro PS,-19.72815,34.83613,TPT Completed/Active,603,Mocambique
webeuXrveDi,2023-09-20,ECHO,Sofala,Beira,Munhava CS,-19.81421,34.86314,TX_CURR,15144,Mocambique
webeuXrveDi,2023-09-20,ECHO,Sofala,Beira,Munhava CS,-19.81421,34.86314,TPT Completed,11761,Mocambique
webeuXrveDi,2023-09-20,ECHO,Sofala,Beira,Munhava CS,-19.81421,34.86314,TPT Not Comp,3383,Mocambique
webeuXrveDi,2023-09-20,ECHO,Sofala,Beira,Munhava CS,-19.81421,34.86314,Recent Active TB TX,434,Mocambique
webeuXrveDi,2023-09-20,ECHO,Sofala,Beira,Munhava CS,-19.81421,34.86314,Recent Pos TB Screen,11,Mocambique
webeuXrveDi,2023-09-20,ECHO,Sofala,Beira,Munhava CS,-19.81421,34.86314,Actively on TPT,756,Mocambique
webeuXrveDi,2023-09-20,ECHO,Sofala,Beira,Munhava CS,-19.81421,34.86314,TPT Candidates,2182,Mocambique
webeuXrveDi,2023-09-20,ECHO,Sofala,Beira,Munhava CS,-19.81421,34.86314,TPT Ineligible,445,Mocambique
webeuXrveDi,2023-09-20,ECHO,Sofala,Beira,Munhava CS,-19.81421,34.86314,TPT Completed/Active,12517,Mocambique
KQYxmgQNUSD,2023-09-20,ECHO,Sofala,Beira,Nhangau CS,-19.71608,35.00927,TX_CURR,1421,Mocambique
KQYxmgQNUSD,2023-09-20,ECHO,Sofala,Beira,Nhangau CS,-19.71608,35.00927,TPT Completed,930,Mocambique
KQYxmgQNUSD,2023-09-20,ECHO,Sofala,Beira,Nhangau CS,-19.71608,35.00927,TPT Not Comp,491,Mocambique
KQYxmgQNUSD,2023-09-20,ECHO,Sofala,Beira,Nhangau CS,-19.71608,35.00927,Recent Active TB TX,24,Mocambique
KQYxmgQNUSD,2023-09-20,ECHO,Sofala,Beira,Nhangau CS,-19.71608,35.00927,Recent Pos TB Screen,8,Mocambique
KQYxmgQNUSD,2023-09-20,ECHO,Sofala,Beira,Nhangau CS,-19.71608,35.00927,Actively on TPT,95,Mocambique
KQYxmgQNUSD,2023-09-20,ECHO,Sofala,Beira,Nhangau CS,-19.71608,35.00927,TPT Candidates,364,Mocambique
KQYxmgQNUSD,2023-09-20,ECHO,Sofala,Beira,Nhangau CS,-19.71608,35.00927,TPT Ineligible,32,Mocambique
KQYxmgQNUSD,2023-09-20,ECHO,Sofala,Beira,Nhangau CS,-19.71608,35.00927,TPT Completed/Active,1025,Mocambique
ZKVzRmYkKzQ,2023-09-20,ECHO,Sofala,Beira,Ponta Gêa PS,-19.84078,34.84307,TX_CURR,12406,Mocambique
ZKVzRmYkKzQ,2023-09-20,ECHO,Sofala,Beira,Ponta Gêa PS,-19.84078,34.84307,TPT Completed,10272,Mocambique
ZKVzRmYkKzQ,2023-09-20,ECHO,Sofala,Beira,Ponta Gêa PS,-19.84078,34.84307,TPT Not Comp,2134,Mocambique
ZKVzRmYkKzQ,2023-09-20,ECHO,Sofala,Beira,Ponta Gêa PS,-19.84078,34.84307,Recent Active TB TX,369,Mocambique
ZKVzRmYkKzQ,2023-09-20,ECHO,Sofala,Beira,Ponta Gêa PS,-19.84078,34.84307,Recent Pos TB Screen,25,Mocambique
ZKVzRmYkKzQ,2023-09-20,ECHO,Sofala,Beira,Ponta Gêa PS,-19.84078,34.84307,Actively on TPT,597,Mocambique
ZKVzRmYkKzQ,2023-09-20,ECHO,Sofala,Beira,Ponta Gêa PS,-19.84078,34.84307,TPT Candidates,1143,Mocambique
ZKVzRmYkKzQ,2023-09-20,ECHO,Sofala,Beira,Ponta Gêa PS,-19.84078,34.84307,TPT Ineligible,394,Mocambique
ZKVzRmYkKzQ,2023-09-20,ECHO,Sofala,Beira,Ponta Gêa PS,-19.84078,34.84307,TPT Completed/Active,10869,Mocambique
VqeMGiX9sMV,2023-09-20,ECHO,Sofala,Buzi,Ampara PS,-20.35918,34.63296,TX_CURR,963,Mocambique
VqeMGiX9sMV,2023-09-20,ECHO,Sofala,Buzi,Ampara PS,-20.35918,34.63296,TPT Completed,803,Mocambique
VqeMGiX9sMV,2023-09-20,ECHO,Sofala,Buzi,Ampara PS,-20.35918,34.63296,TPT Not Comp,160,Mocambique
VqeMGiX9sMV,2023-09-20,ECHO,Sofala,Buzi,Ampara PS,-20.35918,34.63296,Recent Active TB TX,2,Mocambique
VqeMGiX9sMV,2023-09-20,ECHO,Sofala,Buzi,Ampara PS,-20.35918,34.63296,Recent Pos TB Screen,4,Mocambique
VqeMGiX9sMV,2023-09-20,ECHO,Sofala,Buzi,Ampara PS,-20.35918,34.63296,Actively on TPT,81,Mocambique
VqeMGiX9sMV,2023-09-20,ECHO,Sofala,Buzi,Ampara PS,-20.35918,34.63296,TPT Candidates,73,Mocambique
VqeMGiX9sMV,2023-09-20,ECHO,Sofala,Buzi,Ampara PS,-20.35918,34.63296,TPT Ineligible,6,Mocambique
VqeMGiX9sMV,2023-09-20,ECHO,Sofala,Buzi,Ampara PS,-20.35918,34.63296,TPT Completed/Active,884,Mocambique
XvVmyn071HT,2023-09-20,ECHO,Sofala,Buzi,Bandua CS,-19.96443,34.41855,TX_CURR,2360,Mocambique
XvVmyn071HT,2023-09-20,ECHO,Sofala,Buzi,Bandua CS,-19.96443,34.41855,TPT Completed,470,Mocambique
XvVmyn071HT,2023-09-20,ECHO,Sofala,Buzi,Bandua CS,-19.96443,34.41855,TPT Not Comp,1890,Mocambique
XvVmyn071HT,2023-09-20,ECHO,Sofala,Buzi,Bandua CS,-19.96443,34.41855,Recent Active TB TX,63,Mocambique
XvVmyn071HT,2023-09-20,ECHO,Sofala,Buzi,Bandua CS,-19.96443,34.41855,Recent Pos TB Screen,3,Mocambique
XvVmyn071HT,2023-09-20,ECHO,Sofala,Buzi,Bandua CS,-19.96443,34.41855,Actively on TPT,104,Mocambique
XvVmyn071HT,2023-09-20,ECHO,Sofala,Buzi,Bandua CS,-19.96443,34.41855,TPT Candidates,1720,Mocambique
XvVmyn071HT,2023-09-20,ECHO,Sofala,Buzi,Bandua CS,-19.96443,34.41855,TPT Ineligible,66,Mocambique
XvVmyn071HT,2023-09-20,ECHO,Sofala,Buzi,Bandua CS,-19.96443,34.41855,TPT Completed/Active,574,Mocambique
d9VvJxm3TX0,2023-09-20,ECHO,Sofala,Buzi,Bura CS,-20.02568,34.71742,TX_CURR,1288,Mocambique
d9VvJxm3TX0,2023-09-20,ECHO,Sofala,Buzi,Bura CS,-20.02568,34.71742,TPT Completed,1177,Mocambique
d9VvJxm3TX0,2023-09-20,ECHO,Sofala,Buzi,Bura CS,-20.02568,34.71742,TPT Not Comp,111,Mocambique
d9VvJxm3TX0,2023-09-20,ECHO,Sofala,Buzi,Bura CS,-20.02568,34.71742,Recent Active TB TX,3,Mocambique
d9VvJxm3TX0,2023-09-20,ECHO,Sofala,Buzi,Bura CS,-20.02568,34.71742,Recent Pos TB Screen,4,Mocambique
d9VvJxm3TX0,2023-09-20,ECHO,Sofala,Buzi,Bura CS,-20.02568,34.71742,Actively on TPT,66,Mocambique
d9VvJxm3TX0,2023-09-20,ECHO,Sofala,Buzi,Bura CS,-20.02568,34.71742,TPT Candidates,38,Mocambique
d9VvJxm3TX0,2023-09-20,ECHO,Sofala,Buzi,Bura CS,-20.02568,34.71742,TPT Ineligible,7,Mocambique
d9VvJxm3TX0,2023-09-20,ECHO,Sofala,Buzi,Bura CS,-20.02568,34.71742,TPT Completed/Active,1243,Mocambique
QCY2lUMpt7f,2023-09-20,ECHO,Sofala,Buzi,Buzi Sede HR,-19.88299,34.59275,TX_CURR,2147,Mocambique
QCY2lUMpt7f,2023-09-20,ECHO,Sofala,Buzi,Buzi Sede HR,-19.88299,34.59275,TPT Completed,1804,Mocambique
QCY2lUMpt7f,2023-09-20,ECHO,Sofala,Buzi,Buzi Sede HR,-19.88299,34.59275,TPT Not Comp,343,Mocambique
QCY2lUMpt7f,2023-09-20,ECHO,Sofala,Buzi,Buzi Sede HR,-19.88299,34.59275,Recent Active TB TX,27,Mocambique
QCY2lUMpt7f,2023-09-20,ECHO,Sofala,Buzi,Buzi Sede HR,-19.88299,34.59275,Recent Pos TB Screen,1,Mocambique
QCY2lUMpt7f,2023-09-20,ECHO,Sofala,Buzi,Buzi Sede HR,-19.88299,34.59275,Actively on TPT,68,Mocambique
QCY2lUMpt7f,2023-09-20,ECHO,Sofala,Buzi,Buzi Sede HR,-19.88299,34.59275,TPT Candidates,247,Mocambique
QCY2lUMpt7f,2023-09-20,ECHO,Sofala,Buzi,Buzi Sede HR,-19.88299,34.59275,TPT Ineligible,28,Mocambique
QCY2lUMpt7f,2023-09-20,ECHO,Sofala,Buzi,Buzi Sede HR,-19.88299,34.59275,TPT Completed/Active,1872,Mocambique
EQs1z4T6WiJ,2023-09-20,ECHO,Sofala,Buzi,Guara-Guara PS,-19.87716,34.46864,TX_CURR,2076,Mocambique
EQs1z4T6WiJ,2023-09-20,ECHO,Sofala,Buzi,Guara-Guara PS,-19.87716,34.46864,TPT Completed,1604,Mocambique
EQs1z4T6WiJ,2023-09-20,ECHO,Sofala,Buzi,Guara-Guara PS,-19.87716,34.46864,TPT Not Comp,472,Mocambique
EQs1z4T6WiJ,2023-09-20,ECHO,Sofala,Buzi,Guara-Guara PS,-19.87716,34.46864,Recent Active TB TX,14,Mocambique
EQs1z4T6WiJ,2023-09-20,ECHO,Sofala,Buzi,Guara-Guara PS,-19.87716,34.46864,Recent Pos TB Screen,0,Mocambique
EQs1z4T6WiJ,2023-09-20,ECHO,Sofala,Buzi,Guara-Guara PS,-19.87716,34.46864,Actively on TPT,133,Mocambique
